table0_id;table0A;table0B;table0C;table0D;table0E
82136;224;664;963;731;577
82137;169;725;281;824;348
82138;263;512;135;819;225
82139;702;322;363;374;506
82140;583;600;828;780;842
82141;76;988;864;640;21
82142;938;855;984;923;633
82143;556;323;87;290;23
82144;185;222;874;528;466
82145;536;189;667;243;37
82146;604;580;709;517;422
82147;828;414;941;578;110
82148;108;641;286;357;26
82149;475;951;284;954;70
82150;285;786;635;189;39
82151;699;42;21;419;555
82152;969;429;13;282;71
82153;28;219;803;50;28
82154;955;852;882;402;957
82155;526;364;696;719;254
82156;656;252;481;771;144
82157;879;587;424;194;762
82158;317;982;517;973;912
82159;826;159;852;29;807
82160;271;842;491;877;689
82161;352;929;645;933;496
82162;661;697;314;719;361
82163;478;403;885;175;663
82164;175;569;658;919;15
82165;988;950;439;473;720
82166;309;301;703;607;997
82167;381;759;179;906;471
82168;253;963;679;298;388
82169;410;252;290;446;696
82170;991;121;840;247;100
82171;724;691;931;250;321
82172;999;420;49;673;305
82173;10;89;153;722;221
82174;716;739;441;712;777
82175;681;743;652;807;146
82176;594;363;665;799;912
82177;125;124;150;770;84
82178;227;715;244;821;91
82179;150;858;372;551;823
82180;328;740;446;707;244
82181;390;390;766;510;53
82182;696;258;736;54;246
82183;778;610;468;437;755
82184;236;747;766;313;958
82185;335;329;16;112;343
82186;437;969;278;464;175
82187;690;389;841;564;860
82188;837;625;830;597;83
82189;857;559;9;538;243
82190;533;616;824;393;89
82191;706;780;854;803;261
82192;881;311;136;117;902
82193;937;595;11;655;607
82194;865;108;189;338;52
82195;995;965;974;785;39
82196;437;227;43;28;181
82197;966;340;331;702;454
82198;72;777;843;990;944
82199;343;359;847;164;751
82200;722;607;798;910;995
82201;614;755;316;396;886
82202;156;192;375;637;440
82203;696;359;759;885;145
82204;893;907;441;995;606
82205;584;390;691;403;403
82206;474;395;939;208;951
82207;652;460;717;726;490
82208;536;914;227;903;63
82209;882;368;149;980;647
82210;705;38;961;660;302
82211;492;65;583;460;847
82212;153;359;558;52;423
82213;144;951;579;620;139
82214;945;23;383;435;641
82215;32;151;569;36;528
82216;884;537;361;503;824
82217;646;376;155;769;529
82218;54;556;921;773;33
82219;929;584;301;204;360
82220;789;530;91;518;355
82221;878;241;429;870;281
82222;193;157;349;500;101
82223;345;772;924;364;730
82224;673;144;550;511;224
82225;67;718;863;544;688
82226;596;650;401;955;768
82227;338;67;676;670;263
82228;506;676;731;64;105
82229;150;405;365;990;143
82230;405;415;94;123;485
82231;355;469;170;415;114
82232;120;959;49;953;333
82233;997;132;543;984;689
82234;840;944;51;803;441
82235;37;612;488;924;721
82236;653;651;622;186;236
82237;150;261;403;606;513
82238;913;818;754;707;829
82239;964;591;158;204;332
82240;621;365;267;395;445
82241;147;413;868;567;795
82242;877;166;113;444;403
82243;620;243;792;515;524
82244;99;439;588;297;732
82245;728;158;521;142;384
82246;159;206;455;544;350
82247;583;207;874;130;42
82248;63;778;724;983;116
82249;257;681;776;690;167
82250;39;315;799;500;901
82251;548;226;334;228;126
82252;476;193;154;717;555
82253;766;869;315;771;760
82254;607;929;768;687;84
82255;566;24;428;71;709
82256;470;159;103;393;380
82257;703;140;685;681;615
82258;11;913;974;847;932
82259;929;519;436;759;828
82260;722;387;417;688;86
82261;297;909;642;800;545
82262;294;932;138;936;742
82263;492;372;679;170;664
82264;167;793;914;3;878
82265;636;532;979;910;83
82266;713;495;793;580;84
82267;224;545;106;258;218
82268;214;198;447;575;832
82269;382;88;440;265;275
82270;578;937;227;3;506
82271;312;504;909;20;77
82272;39;797;897;194;645
82273;332;196;629;985;781
82274;477;693;717;889;787
82275;787;871;147;657;351
82276;795;234;512;150;664
82277;545;872;527;658;805
82278;755;393;212;806;718
82279;900;10;993;303;852
82280;973;476;210;496;921
82281;463;428;588;69;754
82282;667;393;366;844;527
82283;934;991;868;659;908
82284;32;823;96;713;433
82285;151;777;753;329;346
82286;912;748;387;818;997
82287;42;307;491;944;587
82288;918;849;408;601;985
82289;669;581;16;554;279
82290;948;896;65;651;104
82291;576;762;980;714;263
82292;885;826;704;190;797
82293;846;319;712;915;258
82294;970;753;871;922;932
82295;60;976;489;670;382
82296;766;825;800;842;621
82297;923;31;321;608;881
82298;7;446;583;617;292
82299;378;789;332;131;405
82300;5;84;311;486;380
82301;819;754;251;290;271
82302;971;546;972;627;488
82303;160;246;576;962;444
82304;557;859;800;122;261
82305;855;951;691;758;688
82306;652;489;764;299;566
82307;889;791;543;910;665
82308;898;859;616;552;431
82309;608;647;264;251;145
82310;240;931;899;46;584
82311;489;685;946;838;497
82312;241;252;361;405;991
82313;573;481;263;248;295
82314;740;768;436;303;478
82315;494;407;985;778;660
82316;763;209;413;876;411
82317;22;507;657;987;629
82318;484;962;865;25;493
82319;570;781;297;338;223
82320;592;547;491;921;845
82321;378;744;87;382;150
82322;817;204;643;931;723
82323;938;624;618;314;878
82324;8;520;491;105;628
82325;543;444;328;897;772
82326;602;445;411;405;746
82327;879;510;977;923;92
82328;891;263;919;943;709
82329;345;931;819;79;814
82330;854;710;541;741;332
82331;671;921;200;855;399
82332;969;108;760;97;848
82333;57;403;6;507;920
82334;60;163;700;898;172
82335;310;218;384;131;774
82336;713;773;541;447;963
82337;853;723;894;760;494
82338;712;907;428;355;531
82339;815;711;623;319;543
82340;184;576;469;902;494
82341;526;403;67;530;693
82342;82;543;630;87;538
82343;735;905;894;984;135
82344;729;677;692;424;330
82345;120;146;351;27;779
82346;187;807;431;398;432
82347;851;711;467;891;611
82348;368;980;703;310;56
82349;141;347;403;100;761
82350;703;179;609;57;444
82351;596;724;379;849;579
82352;152;667;480;997;710
82353;557;519;343;375;479
82354;234;562;285;206;601
82355;544;985;887;898;334
82356;921;12;317;249;245
82357;574;125;987;850;475
82358;897;871;786;665;748
82359;297;647;570;3;745
82360;926;697;869;995;383
82361;451;235;228;958;733
82362;397;804;993;836;243
82363;690;671;559;246;649
82364;968;42;634;225;681
82365;213;329;747;918;662
82366;998;169;678;690;395
82367;754;862;453;977;267
82368;214;778;370;88;266
82369;221;752;651;133;848
82370;117;172;944;491;422
82371;133;127;536;560;673
82372;622;976;120;315;931
82373;457;891;451;268;995
82374;529;576;947;418;809
82375;518;520;998;940;490
82376;500;742;526;179;794
82377;560;353;359;268;369
82378;65;649;553;176;524
82379;764;331;694;610;230
82380;230;504;518;347;459
82381;83;520;304;854;164
82382;826;997;755;346;452
82383;78;671;646;479;268
82384;556;935;643;488;543
82385;496;35;541;948;704
82386;549;545;171;892;450
82387;829;781;947;788;934
82388;837;974;430;391;788
82389;728;822;235;803;197
82390;672;897;505;835;161
82391;249;399;282;118;365
82392;768;128;63;284;428
82393;575;433;265;499;924
82394;339;803;60;224;261
82395;137;102;261;638;958
82396;918;110;960;634;76
82397;307;819;662;306;725
82398;14;264;754;958;97
82399;93;137;156;492;205
82400;982;754;55;569;484
82401;378;658;261;595;160
82402;168;865;327;839;138
82403;353;629;344;501;735
82404;222;709;994;194;752
82405;993;818;16;234;322
82406;665;990;52;564;807
82407;91;969;589;585;181
82408;822;400;193;876;40
82409;773;492;41;670;414
82410;929;13;511;553;280
82411;546;673;236;885;805
82412;676;163;837;979;403
82413;312;940;99;241;545
82414;976;39;478;154;871
82415;637;553;56;425;157
82416;323;665;475;250;740
82417;887;182;331;63;950
82418;548;724;345;781;579
82419;839;126;698;224;28
82420;975;682;91;619;879
82421;677;440;824;495;382
82422;551;394;629;260;959
82423;138;555;171;385;529
82424;214;640;864;204;490
82425;920;909;927;687;10
82426;143;929;38;111;278
82427;697;836;874;623;798
82428;535;227;858;350;257
82429;96;63;643;329;597
82430;902;642;259;601;492
82431;981;359;395;999;208
82432;779;949;436;897;266
82433;520;650;759;228;665
82434;991;739;355;188;361
82435;989;658;805;413;670
82436;522;653;570;528;484
82437;317;218;208;734;885
82438;235;631;928;459;957
82439;166;261;163;535;607
82440;24;347;361;786;613
82441;254;606;143;458;29
82442;58;985;590;309;780
82443;836;837;371;107;990
82444;208;809;340;605;413
82445;649;264;52;478;904
82446;478;770;742;387;271
82447;411;696;629;258;632
82448;364;922;758;997;422
82449;680;551;914;817;766
82450;203;536;149;779;244
82451;707;842;681;681;260
82452;587;842;143;125;279
82453;626;381;861;498;740
82454;454;334;746;993;79
82455;71;456;298;743;340
82456;142;684;416;629;230
82457;563;631;949;270;602
82458;402;332;305;741;107
82459;744;218;596;993;753
82460;654;64;835;652;819
82461;981;514;711;972;518
82462;59;287;629;653;283
82463;409;347;534;673;835
82464;984;90;298;456;265
82465;259;238;149;368;336
82466;722;502;232;57;287
82467;737;819;732;893;57
82468;985;154;712;666;354
82469;480;605;859;802;584
82470;418;599;970;531;905
82471;323;417;211;116;214
82472;286;757;747;779;683
82473;592;767;56;242;963
82474;562;837;555;548;522
82475;854;606;585;222;342
82476;798;191;187;315;843
82477;523;338;435;50;114
82478;301;260;639;967;493
82479;866;282;368;780;53
82480;843;892;113;86;347
82481;619;97;947;563;706
82482;933;582;529;10;419
82483;516;839;701;357;757
82484;172;818;370;37;703
82485;817;524;210;198;835
82486;820;914;546;697;598
82487;577;699;119;372;938
82488;55;318;55;242;27
82489;662;632;204;761;311
82490;913;887;620;777;328
82491;937;851;946;327;707
82492;453;671;663;581;490
82493;818;55;65;748;887
82494;5;499;765;51;26
82495;260;108;470;172;338
82496;565;148;58;252;21
82497;61;648;626;179;604
82498;750;812;221;410;213
82499;387;808;137;524;302
82500;379;845;420;378;385
82501;266;570;187;979;35
82502;398;986;227;413;971
82503;726;788;681;611;761
82504;264;940;941;702;469
82505;650;161;984;5;738
82506;983;894;353;896;60
82507;994;520;641;299;574
82508;517;904;789;12;624
82509;396;250;142;607;621
82510;616;430;602;698;225
82511;405;322;986;394;327
82512;124;21;383;496;257
82513;117;292;935;52;130
82514;366;17;234;691;732
82515;130;556;806;954;586
82516;671;303;689;927;102
82517;742;63;58;529;274
82518;121;881;38;968;36
82519;508;552;208;251;946
82520;23;173;687;637;163
82521;347;645;481;705;886
82522;865;564;538;333;73
82523;87;19;983;946;349
82524;530;410;706;307;419
82525;266;618;950;536;581
82526;719;501;840;190;286
82527;358;137;735;593;539
82528;575;613;943;330;607
82529;641;587;941;219;91
82530;556;262;278;474;612
82531;809;439;511;705;133
82532;190;129;409;399;913
82533;250;90;953;995;215
82534;240;540;811;845;213
82535;99;527;998;159;31
82536;567;116;274;362;176
82537;371;50;310;325;701
82538;8;627;129;185;968
82539;280;357;229;886;516
82540;194;833;881;973;590
82541;238;940;944;972;541
82542;993;136;410;175;253
82543;397;475;577;884;960
82544;624;246;382;414;49
82545;315;980;778;369;824
82546;159;827;158;20;297
82547;720;563;290;512;646
82548;738;822;320;991;8
82549;807;328;925;317;990
82550;661;788;138;247;329
82551;142;813;143;172;441
82552;439;790;926;773;887
82553;181;43;892;399;784
82554;382;137;953;218;169
82555;477;453;642;431;665
82556;980;330;363;212;285
82557;890;284;703;486;501
82558;193;866;155;47;395
82559;95;647;844;388;925
82560;746;685;931;94;861
82561;486;869;603;981;286
82562;875;952;177;791;300
82563;628;634;76;404;668
82564;279;375;901;668;339
82565;560;728;827;349;128
82566;98;966;393;159;192
82567;5;580;993;75;889
82568;828;347;994;939;667
82569;92;503;851;818;75
82570;822;669;168;805;333
82571;970;726;168;104;825
82572;399;871;952;558;499
82573;919;374;126;862;679
82574;199;665;909;12;450
82575;770;731;451;885;196
82576;323;520;75;356;471
82577;703;908;493;96;627
82578;672;81;471;524;114
82579;616;411;212;61;495
82580;828;87;503;428;337
82581;346;409;338;646;301
82582;343;620;281;717;508
82583;323;818;357;416;123
82584;277;294;117;58;482
82585;898;378;635;184;520
82586;930;176;270;368;490
82587;526;736;818;313;545
82588;232;684;803;270;943
82589;9;584;789;551;909
82590;909;417;489;414;773
82591;446;190;113;658;428
82592;447;970;588;389;111
82593;5;255;414;155;352
82594;838;665;646;346;239
82595;278;29;381;715;628
82596;817;145;614;106;753
82597;565;211;76;663;256
82598;749;99;883;269;739
82599;352;837;405;716;556
82600;837;544;974;942;548
82601;875;300;436;570;100
82602;296;85;242;905;137
82603;669;226;953;408;462
82604;679;901;239;258;23
82605;829;797;941;78;115
82606;435;320;640;236;652
82607;49;399;394;237;673
82608;290;795;922;512;448
82609;15;217;591;817;345
82610;332;304;315;91;876
82611;942;826;598;797;928
82612;841;965;223;939;553
82613;142;348;209;556;893
82614;32;811;889;537;774
82615;994;202;793;262;117
82616;893;538;704;479;926
82617;381;400;433;300;712
82618;61;448;57;463;280
82619;482;923;50;419;787
82620;429;689;141;646;613
82621;536;294;878;894;132
82622;353;321;828;119;304
82623;276;746;978;155;998
82624;494;33;217;471;268
82625;439;564;921;364;348
82626;69;838;631;313;516
82627;689;818;9;329;706
82628;846;764;535;237;362
82629;579;63;347;181;679
82630;718;193;39;520;172
82631;822;274;478;415;761
82632;867;374;522;304;253
82633;134;771;634;444;498
82634;108;756;76;302;616
82635;304;627;135;369;866
82636;294;968;570;847;838
82637;912;777;939;770;325
82638;836;813;992;636;360
82639;543;696;25;776;868
82640;399;913;445;212;339
82641;12;219;130;933;923
82642;164;275;456;445;787
82643;890;664;995;950;996
82644;729;911;621;970;120
82645;531;222;122;29;780
82646;703;260;205;855;970
82647;242;553;64;397;537
82648;530;779;783;617;637
82649;717;232;850;595;581
82650;549;501;368;262;101
82651;760;284;828;235;282
82652;410;540;469;594;148
82653;323;930;844;659;640
82654;356;917;614;14;994
82655;92;775;201;212;827
82656;645;635;943;18;727
82657;794;646;469;409;44
82658;952;589;88;690;452
82659;961;5;402;802;163
82660;841;788;900;96;991
82661;389;269;234;298;649
82662;409;302;797;459;288
82663;775;274;351;576;406
82664;39;321;983;818;139
82665;830;418;508;411;863
82666;390;433;183;812;714
82667;568;691;678;184;485
82668;739;943;350;490;669
82669;139;541;903;185;176
82670;50;585;79;324;362
82671;651;964;777;579;346
82672;477;309;639;77;915
82673;724;340;607;463;317
82674;598;638;735;499;672
82675;93;104;677;710;41
82676;135;487;123;519;251
82677;362;36;300;685;242
82678;892;735;836;782;482
82679;894;899;889;826;839
82680;405;167;895;455;154
82681;40;443;794;796;781
82682;331;937;964;432;163
82683;17;686;322;985;315
82684;172;302;985;143;462
82685;794;339;266;328;783
82686;128;115;703;291;84
82687;158;460;476;961;341
82688;563;686;147;614;485
82689;723;969;978;869;587
82690;809;238;615;627;239
82691;978;511;110;699;856
82692;981;722;755;479;360
82693;458;635;111;958;918
82694;67;470;548;762;864
82695;641;337;541;183;63
82696;201;164;255;724;830
82697;841;280;296;619;443
82698;456;564;96;451;492
82699;469;209;571;680;972
82700;465;413;225;95;377
82701;651;459;506;158;27
82702;484;829;613;457;647
82703;961;671;703;670;565
82704;565;201;293;553;945
82705;876;179;60;482;461
82706;328;685;412;429;343
82707;78;459;427;996;838
82708;213;589;207;154;409
82709;923;307;238;691;262
82710;658;944;889;172;448
82711;979;819;435;509;365
82712;264;75;379;306;630
82713;834;363;37;401;520
82714;686;760;173;287;519
82715;394;114;372;605;62
82716;455;962;577;73;175
82717;769;471;195;817;688
82718;599;67;225;516;790
82719;245;338;549;960;676
82720;424;55;139;766;742
82721;274;563;855;192;960
82722;106;894;596;246;524
82723;266;96;576;525;725
82724;327;138;33;858;514
82725;666;647;49;142;764
82726;219;197;601;906;290
82727;573;966;318;291;387
82728;737;82;863;296;103
82729;935;150;51;688;69
82730;66;21;848;403;104
82731;711;465;384;998;134
82732;254;757;393;290;842
82733;389;78;311;297;786
82734;720;475;37;779;703
82735;647;890;894;360;271
82736;791;690;989;439;567
82737;371;794;891;735;129
82738;883;42;496;3;589
82739;512;532;163;670;663
82740;163;307;440;581;192
82741;720;777;924;363;727
82742;442;661;179;398;565
82743;560;202;828;615;65
82744;218;670;567;928;546
82745;268;307;953;640;842
82746;239;704;127;510;991
82747;72;769;290;990;32
82748;242;79;916;766;64
82749;170;858;711;291;691
82750;108;270;993;997;505
82751;919;997;414;615;910
82752;365;567;965;409;235
82753;432;515;383;183;167
82754;275;135;621;961;527
82755;933;438;15;667;847
82756;354;323;998;759;446
82757;19;646;945;343;999
82758;407;108;768;316;724
82759;711;141;835;40;347
82760;900;874;95;893;907
82761;837;140;819;796;949
82762;474;660;163;315;907
82763;820;430;664;9;90
82764;936;562;417;750;854
82765;491;846;576;482;341
82766;620;189;990;945;798
82767;909;407;753;764;466
82768;171;318;203;762;243
82769;197;740;557;113;293
82770;4;366;763;548;334
82771;851;379;966;81;645
82772;633;105;169;917;327
82773;186;957;102;263;632
82774;72;911;287;231;384
82775;474;748;287;630;912
82776;872;993;210;156;451
82777;56;216;386;411;67
82778;86;487;680;167;862
82779;932;653;200;159;273
82780;445;374;238;713;238
82781;48;558;830;877;960
82782;718;668;551;245;563
82783;38;437;877;972;280
82784;137;347;514;295;944
82785;606;13;331;769;768
82786;724;892;864;105;517
82787;941;76;507;252;575
82788;205;544;805;179;694
82789;240;476;797;562;826
82790;63;343;292;155;394
82791;59;346;841;798;769
82792;468;407;93;599;107
82793;381;439;64;947;297
82794;944;240;555;68;925
82795;659;765;224;294;443
82796;616;19;246;557;529
82797;421;304;997;760;529
82798;819;613;165;355;123
82799;243;697;574;313;911
82800;579;503;251;603;986
82801;687;518;101;479;177
82802;500;312;147;956;956
82803;288;550;317;162;131
82804;24;672;570;143;962
82805;310;505;815;642;42
82806;882;487;954;676;456
82807;902;756;45;536;570
82808;383;172;978;510;192
82809;270;232;861;626;706
82810;57;314;109;876;583
82811;933;909;185;732;55
82812;732;313;222;45;383
82813;213;244;844;459;494
82814;633;46;145;240;363
82815;50;485;400;984;606
82816;757;947;99;976;949
82817;762;479;983;888;168
82818;356;940;633;174;578
82819;56;15;585;663;390
82820;295;863;974;312;70
82821;365;537;323;737;242
82822;281;613;346;484;778
82823;218;261;879;580;602
82824;13;236;718;979;102
82825;427;642;441;404;636
82826;926;843;679;3;134
