table0_id;table1_id;table2_id;Amount
69360;69360;69360;804
69361;69361;69361;751
69362;69362;69362;393
69363;69363;69363;858
69364;69364;69364;614
69365;69365;69365;539
69366;69366;69366;345
69367;69367;69367;871
69368;69368;69368;935
69369;69369;69369;471
69370;69370;69370;710
69371;69371;69371;456
69372;69372;69372;690
69373;69373;69373;639
69374;69374;69374;393
69375;69375;69375;590
69376;69376;69376;512
69377;69377;69377;571
69378;69378;69378;479
69379;69379;69379;579
69380;69380;69380;769
69381;69381;69381;371
69382;69382;69382;530
69383;69383;69383;606
69384;69384;69384;653
69385;69385;69385;712
69386;69386;69386;341
69387;69387;69387;957
69388;69388;69388;752
69389;69389;69389;514
69390;69390;69390;485
69391;69391;69391;389
69392;69392;69392;998
69393;69393;69393;701
69394;69394;69394;755
69395;69395;69395;750
69396;69396;69396;993
69397;69397;69397;619
69398;69398;69398;694
69399;69399;69399;895
69400;69400;69400;465
69401;69401;69401;398
69402;69402;69402;849
69403;69403;69403;579
69404;69404;69404;900
69405;69405;69405;664
69406;69406;69406;549
69407;69407;69407;630
69408;69408;69408;923
69409;69409;69409;745
69410;69410;69410;870
69411;69411;69411;581
69412;69412;69412;568
69413;69413;69413;823
69414;69414;69414;376
69415;69415;69415;865
69416;69416;69416;334
69417;69417;69417;488
69418;69418;69418;504
69419;69419;69419;352
69420;69420;69420;916
69421;69421;69421;790
69422;69422;69422;519
69423;69423;69423;873
69424;69424;69424;701
69425;69425;69425;812
69426;69426;69426;849
69427;69427;69427;479
69428;69428;69428;655
69429;69429;69429;696
69430;69430;69430;778
69431;69431;69431;682
69432;69432;69432;583
69433;69433;69433;335
69434;69434;69434;743
69435;69435;69435;538
69436;69436;69436;401
69437;69437;69437;709
69438;69438;69438;895
69439;69439;69439;313
69440;69440;69440;460
69441;69441;69441;971
69442;69442;69442;837
69443;69443;69443;552
69444;69444;69444;713
69445;69445;69445;651
69446;69446;69446;802
69447;69447;69447;917
69448;69448;69448;330
69449;69449;69449;879
69450;69450;69450;974
69451;69451;69451;832
69452;69452;69452;811
69453;69453;69453;663
69454;69454;69454;981
69455;69455;69455;808
69456;69456;69456;910
69457;69457;69457;420
69458;69458;69458;614
69459;69459;69459;336
69460;69460;69460;608
69461;69461;69461;722
69462;69462;69462;729
69463;69463;69463;747
69464;69464;69464;319
69465;69465;69465;837
69466;69466;69466;415
69467;69467;69467;466
69468;69468;69468;562
69469;69469;69469;782
69470;69470;69470;887
69471;69471;69471;741
69472;69472;69472;301
69473;69473;69473;555
69474;69474;69474;570
69475;69475;69475;414
69476;69476;69476;568
69477;69477;69477;800
69478;69478;69478;771
69479;69479;69479;444
69480;69480;69480;586
69481;69481;69481;312
69482;69482;69482;417
69483;69483;69483;810
69484;69484;69484;988
69485;69485;69485;834
69486;69486;69486;707
69487;69487;69487;415
69488;69488;69488;801
69489;69489;69489;837
69490;69490;69490;945
69491;69491;69491;450
69492;69492;69492;914
69493;69493;69493;406
69494;69494;69494;350
69495;69495;69495;585
69496;69496;69496;803
69497;69497;69497;920
69498;69498;69498;465
69499;69499;69499;396
69500;69500;69500;925
69501;69501;69501;672
69502;69502;69502;577
69503;69503;69503;845
69504;69504;69504;321
69505;69505;69505;499
69506;69506;69506;626
69507;69507;69507;629
69508;69508;69508;553
69509;69509;69509;422
69510;69510;69510;748
69511;69511;69511;757
69512;69512;69512;618
69513;69513;69513;875
69514;69514;69514;906
69515;69515;69515;378
69516;69516;69516;767
69517;69517;69517;505
69518;69518;69518;444
69519;69519;69519;804
69520;69520;69520;385
69521;69521;69521;469
69522;69522;69522;380
69523;69523;69523;527
69524;69524;69524;458
69525;69525;69525;813
69526;69526;69526;847
69527;69527;69527;914
69528;69528;69528;990
69529;69529;69529;790
69530;69530;69530;897
69531;69531;69531;453
69532;69532;69532;510
69533;69533;69533;806
69534;69534;69534;525
69535;69535;69535;394
69536;69536;69536;574
69537;69537;69537;802
69538;69538;69538;486
69539;69539;69539;886
69540;69540;69540;762
69541;69541;69541;916
69542;69542;69542;585
69543;69543;69543;961
69544;69544;69544;856
69545;69545;69545;466
69546;69546;69546;500
69547;69547;69547;613
69548;69548;69548;903
69549;69549;69549;562
69550;69550;69550;836
69551;69551;69551;469
69552;69552;69552;809
69553;69553;69553;455
69554;69554;69554;903
69555;69555;69555;954
69556;69556;69556;970
69557;69557;69557;965
69558;69558;69558;763
69559;69559;69559;495
69560;69560;69560;776
69561;69561;69561;893
69562;69562;69562;758
69563;69563;69563;335
69564;69564;69564;380
69565;69565;69565;757
69566;69566;69566;510
69567;69567;69567;941
69568;69568;69568;334
69569;69569;69569;961
69570;69570;69570;743
69571;69571;69571;575
69572;69572;69572;935
69573;69573;69573;954
69574;69574;69574;535
69575;69575;69575;973
69576;69576;69576;614
69577;69577;69577;736
69578;69578;69578;845
69579;69579;69579;924
69580;69580;69580;966
69581;69581;69581;973
69582;69582;69582;373
69583;69583;69583;988
69584;69584;69584;914
69585;69585;69585;807
69586;69586;69586;634
69587;69587;69587;622
69588;69588;69588;470
69589;69589;69589;765
69590;69590;69590;737
69591;69591;69591;486
69592;69592;69592;506
69593;69593;69593;929
69594;69594;69594;706
69595;69595;69595;975
69596;69596;69596;638
69597;69597;69597;758
69598;69598;69598;784
69599;69599;69599;795
69600;69600;69600;626
69601;69601;69601;569
69602;69602;69602;935
69603;69603;69603;971
69604;69604;69604;370
69605;69605;69605;741
69606;69606;69606;960
69607;69607;69607;686
69608;69608;69608;595
69609;69609;69609;506
69610;69610;69610;590
69611;69611;69611;707
69612;69612;69612;922
69613;69613;69613;810
69614;69614;69614;802
69615;69615;69615;678
69616;69616;69616;684
69617;69617;69617;773
69618;69618;69618;411
69619;69619;69619;379
69620;69620;69620;466
69621;69621;69621;714
69622;69622;69622;926
69623;69623;69623;728
69624;69624;69624;700
69625;69625;69625;815
69626;69626;69626;854
69627;69627;69627;425
69628;69628;69628;798
69629;69629;69629;389
69630;69630;69630;709
69631;69631;69631;321
69632;69632;69632;647
69633;69633;69633;877
69634;69634;69634;632
69635;69635;69635;722
69636;69636;69636;919
69637;69637;69637;695
69638;69638;69638;364
69639;69639;69639;803
69640;69640;69640;628
69641;69641;69641;313
69642;69642;69642;474
69643;69643;69643;671
69644;69644;69644;718
69645;69645;69645;488
69646;69646;69646;472
69647;69647;69647;380
69648;69648;69648;787
69649;69649;69649;701
69650;69650;69650;881
69651;69651;69651;862
69652;69652;69652;757
69653;69653;69653;431
69654;69654;69654;845
69655;69655;69655;481
69656;69656;69656;853
69657;69657;69657;751
69658;69658;69658;741
69659;69659;69659;614
69660;69660;69660;341
69661;69661;69661;331
69662;69662;69662;317
69663;69663;69663;871
69664;69664;69664;747
69665;69665;69665;837
69666;69666;69666;616
69667;69667;69667;763
69668;69668;69668;398
69669;69669;69669;482
69670;69670;69670;433
69671;69671;69671;719
69672;69672;69672;790
69673;69673;69673;504
69674;69674;69674;455
69675;69675;69675;647
69676;69676;69676;556
69677;69677;69677;697
69678;69678;69678;844
69679;69679;69679;568
69680;69680;69680;751
69681;69681;69681;552
69682;69682;69682;579
69683;69683;69683;301
69684;69684;69684;524
69685;69685;69685;515
69686;69686;69686;794
69687;69687;69687;468
69688;69688;69688;722
69689;69689;69689;780
69690;69690;69690;423
69691;69691;69691;917
69692;69692;69692;789
69693;69693;69693;458
69694;69694;69694;616
69695;69695;69695;744
69696;69696;69696;332
69697;69697;69697;353
69698;69698;69698;871
69699;69699;69699;397
69700;69700;69700;595
69701;69701;69701;910
69702;69702;69702;517
69703;69703;69703;867
69704;69704;69704;727
69705;69705;69705;736
69706;69706;69706;799
69707;69707;69707;663
69708;69708;69708;824
69709;69709;69709;454
69710;69710;69710;720
69711;69711;69711;686
69712;69712;69712;564
69713;69713;69713;852
69714;69714;69714;996
69715;69715;69715;839
69716;69716;69716;850
69717;69717;69717;914
69718;69718;69718;397
69719;69719;69719;977
69720;69720;69720;911
69721;69721;69721;653
69722;69722;69722;314
69723;69723;69723;470
69724;69724;69724;791
69725;69725;69725;598
69726;69726;69726;839
69727;69727;69727;548
69728;69728;69728;452
69729;69729;69729;796
69730;69730;69730;760
69731;69731;69731;569
69732;69732;69732;795
69733;69733;69733;718
69734;69734;69734;863
69735;69735;69735;927
69736;69736;69736;706
69737;69737;69737;978
69738;69738;69738;616
69739;69739;69739;422
69740;69740;69740;650
69741;69741;69741;912
69742;69742;69742;553
69743;69743;69743;744
69744;69744;69744;313
69745;69745;69745;788
69746;69746;69746;762
69747;69747;69747;458
69748;69748;69748;489
69749;69749;69749;340
69750;69750;69750;328
69751;69751;69751;397
69752;69752;69752;765
69753;69753;69753;868
69754;69754;69754;344
69755;69755;69755;729
69756;69756;69756;863
69757;69757;69757;989
69758;69758;69758;947
69759;69759;69759;372
69760;69760;69760;499
69761;69761;69761;976
69762;69762;69762;653
69763;69763;69763;606
69764;69764;69764;679
69765;69765;69765;934
69766;69766;69766;961
69767;69767;69767;595
69768;69768;69768;984
69769;69769;69769;356
69770;69770;69770;552
69771;69771;69771;812
69772;69772;69772;452
69773;69773;69773;575
69774;69774;69774;869
69775;69775;69775;905
69776;69776;69776;491
69777;69777;69777;489
69778;69778;69778;920
69779;69779;69779;472
69780;69780;69780;996
69781;69781;69781;598
69782;69782;69782;995
69783;69783;69783;769
69784;69784;69784;757
69785;69785;69785;660
69786;69786;69786;912
69787;69787;69787;499
69788;69788;69788;939
69789;69789;69789;834
69790;69790;69790;453
69791;69791;69791;804
69792;69792;69792;944
69793;69793;69793;539
69794;69794;69794;556
69795;69795;69795;636
69796;69796;69796;395
69797;69797;69797;572
69798;69798;69798;948
69799;69799;69799;437
69800;69800;69800;571
69801;69801;69801;941
69802;69802;69802;837
69803;69803;69803;973
69804;69804;69804;360
69805;69805;69805;894
69806;69806;69806;775
69807;69807;69807;672
69808;69808;69808;989
69809;69809;69809;634
69810;69810;69810;763
69811;69811;69811;501
69812;69812;69812;768
69813;69813;69813;818
69814;69814;69814;780
69815;69815;69815;712
69816;69816;69816;879
69817;69817;69817;939
69818;69818;69818;736
69819;69819;69819;770
69820;69820;69820;891
69821;69821;69821;567
69822;69822;69822;479
69823;69823;69823;933
69824;69824;69824;501
69825;69825;69825;376
69826;69826;69826;536
69827;69827;69827;370
69828;69828;69828;630
69829;69829;69829;531
69830;69830;69830;511
69831;69831;69831;493
69832;69832;69832;349
69833;69833;69833;396
69834;69834;69834;969
69835;69835;69835;398
69836;69836;69836;604
69837;69837;69837;360
69838;69838;69838;822
69839;69839;69839;646
69840;69840;69840;954
69841;69841;69841;755
69842;69842;69842;821
69843;69843;69843;481
69844;69844;69844;854
69845;69845;69845;742
69846;69846;69846;454
69847;69847;69847;657
69848;69848;69848;857
69849;69849;69849;479
69850;69850;69850;965
69851;69851;69851;995
69852;69852;69852;797
69853;69853;69853;651
69854;69854;69854;839
69855;69855;69855;691
69856;69856;69856;764
69857;69857;69857;568
69858;69858;69858;472
69859;69859;69859;763
69860;69860;69860;389
69861;69861;69861;918
69862;69862;69862;718
69863;69863;69863;357
69864;69864;69864;410
69865;69865;69865;383
69866;69866;69866;877
69867;69867;69867;993
69868;69868;69868;846
69869;69869;69869;378
69870;69870;69870;868
69871;69871;69871;647
69872;69872;69872;572
69873;69873;69873;589
69874;69874;69874;344
69875;69875;69875;818
69876;69876;69876;890
69877;69877;69877;907
69878;69878;69878;668
69879;69879;69879;571
69880;69880;69880;514
69881;69881;69881;433
69882;69882;69882;374
69883;69883;69883;982
69884;69884;69884;845
69885;69885;69885;972
69886;69886;69886;995
69887;69887;69887;902
69888;69888;69888;774
69889;69889;69889;513
69890;69890;69890;778
69891;69891;69891;323
69892;69892;69892;992
69893;69893;69893;685
69894;69894;69894;329
69895;69895;69895;476
69896;69896;69896;817
69897;69897;69897;361
69898;69898;69898;488
69899;69899;69899;717
69900;69900;69900;706
69901;69901;69901;437
69902;69902;69902;441
69903;69903;69903;486
69904;69904;69904;944
69905;69905;69905;856
69906;69906;69906;864
69907;69907;69907;674
69908;69908;69908;619
69909;69909;69909;671
69910;69910;69910;467
69911;69911;69911;786
69912;69912;69912;902
69913;69913;69913;456
69914;69914;69914;687
69915;69915;69915;565
69916;69916;69916;665
69917;69917;69917;385
69918;69918;69918;488
69919;69919;69919;703
69920;69920;69920;566
69921;69921;69921;958
69922;69922;69922;334
69923;69923;69923;365
69924;69924;69924;591
69925;69925;69925;972
69926;69926;69926;531
69927;69927;69927;727
69928;69928;69928;898
69929;69929;69929;703
69930;69930;69930;783
69931;69931;69931;934
69932;69932;69932;856
69933;69933;69933;489
69934;69934;69934;838
69935;69935;69935;626
69936;69936;69936;439
69937;69937;69937;668
69938;69938;69938;741
69939;69939;69939;932
69940;69940;69940;312
69941;69941;69941;634
69942;69942;69942;609
69943;69943;69943;988
69944;69944;69944;735
69945;69945;69945;859
69946;69946;69946;812
69947;69947;69947;714
69948;69948;69948;416
69949;69949;69949;553
69950;69950;69950;699
69951;69951;69951;940
69952;69952;69952;834
69953;69953;69953;509
69954;69954;69954;750
69955;69955;69955;633
69956;69956;69956;464
69957;69957;69957;363
69958;69958;69958;356
69959;69959;69959;442
69960;69960;69960;622
69961;69961;69961;807
69962;69962;69962;540
69963;69963;69963;488
69964;69964;69964;610
69965;69965;69965;799
69966;69966;69966;517
69967;69967;69967;680
69968;69968;69968;800
69969;69969;69969;390
69970;69970;69970;763
69971;69971;69971;986
69972;69972;69972;324
69973;69973;69973;816
69974;69974;69974;693
69975;69975;69975;953
69976;69976;69976;614
69977;69977;69977;773
69978;69978;69978;915
69979;69979;69979;587
69980;69980;69980;337
69981;69981;69981;749
69982;69982;69982;381
69983;69983;69983;829
69984;69984;69984;583
69985;69985;69985;648
69986;69986;69986;576
69987;69987;69987;860
69988;69988;69988;414
69989;69989;69989;776
69990;69990;69990;375
69991;69991;69991;669
69992;69992;69992;959
69993;69993;69993;767
69994;69994;69994;747
69995;69995;69995;909
69996;69996;69996;829
69997;69997;69997;696
69998;69998;69998;974
69999;69999;69999;763
70000;70000;70000;915
70001;70001;70001;348
70002;70002;70002;519
70003;70003;70003;787
70004;70004;70004;634
70005;70005;70005;327
70006;70006;70006;634
70007;70007;70007;629
70008;70008;70008;321
70009;70009;70009;723
70010;70010;70010;868
70011;70011;70011;988
70012;70012;70012;594
70013;70013;70013;442
70014;70014;70014;676
70015;70015;70015;744
70016;70016;70016;633
70017;70017;70017;916
70018;70018;70018;887
70019;70019;70019;492
70020;70020;70020;730
70021;70021;70021;726
70022;70022;70022;968
70023;70023;70023;825
70024;70024;70024;332
70025;70025;70025;816
70026;70026;70026;597
70027;70027;70027;301
70028;70028;70028;380
70029;70029;70029;584
70030;70030;70030;902
70031;70031;70031;899
70032;70032;70032;993
70033;70033;70033;524
70034;70034;70034;988
70035;70035;70035;664
70036;70036;70036;586
70037;70037;70037;426
70038;70038;70038;854
70039;70039;70039;594
70040;70040;70040;460
70041;70041;70041;842
70042;70042;70042;683
70043;70043;70043;902
70044;70044;70044;867
70045;70045;70045;539
70046;70046;70046;405
70047;70047;70047;951
70048;70048;70048;472
70049;70049;70049;617
70050;70050;70050;385
70051;70051;70051;573
70052;70052;70052;797
70053;70053;70053;832
70054;70054;70054;600
70055;70055;70055;403
70056;70056;70056;336
70057;70057;70057;893
70058;70058;70058;977
70059;70059;70059;371
70060;70060;70060;927
70061;70061;70061;897
70062;70062;70062;904
70063;70063;70063;374
70064;70064;70064;809
70065;70065;70065;966
70066;70066;70066;721
70067;70067;70067;409
70068;70068;70068;446
70069;70069;70069;544
70070;70070;70070;380
70071;70071;70071;934
70072;70072;70072;411
70073;70073;70073;560
70074;70074;70074;357
70075;70075;70075;373
70076;70076;70076;895
70077;70077;70077;342
70078;70078;70078;410
70079;70079;70079;785
70080;70080;70080;875
70081;70081;70081;377
70082;70082;70082;719
70083;70083;70083;574
70084;70084;70084;465
70085;70085;70085;744
70086;70086;70086;686
70087;70087;70087;808
70088;70088;70088;581
70089;70089;70089;720
70090;70090;70090;340
70091;70091;70091;944
70092;70092;70092;868
70093;70093;70093;988
70094;70094;70094;407
70095;70095;70095;514
70096;70096;70096;707
70097;70097;70097;797
70098;70098;70098;690
70099;70099;70099;673
70100;70100;70100;724
70101;70101;70101;992
70102;70102;70102;617
70103;70103;70103;701
70104;70104;70104;310
70105;70105;70105;370
70106;70106;70106;503
70107;70107;70107;731
70108;70108;70108;621
70109;70109;70109;656
70110;70110;70110;907
70111;70111;70111;644
70112;70112;70112;715
70113;70113;70113;504
70114;70114;70114;564
70115;70115;70115;451
70116;70116;70116;550
70117;70117;70117;761
70118;70118;70118;686
70119;70119;70119;796
70120;70120;70120;701
70121;70121;70121;638
70122;70122;70122;363
70123;70123;70123;462
70124;70124;70124;549
70125;70125;70125;557
70126;70126;70126;709
70127;70127;70127;410
70128;70128;70128;556
70129;70129;70129;530
70130;70130;70130;320
70131;70131;70131;621
70132;70132;70132;506
70133;70133;70133;842
70134;70134;70134;765
